employee_id,name,role,department,performance,experience,training_hours,salary,remote_share,team_size,manager_quality
E100908,Martina Faust,Sales Representative,Sales,123.3640837669341,1,41.415507790793434,28107.064765941443,0.1797899134767406,4,3
E100909,Hertha Schenk-Etzler,Account Manager,Sales,165.59326175249046,17,15.769535009984665,67220.3246147861,0.4463957969877965,11,2
E100910,Hildegart Gotthard-Neuschäfer,Data Scientist,IT,132.39257402884715,6,44.289203981809884,43135.31526572075,0.3552569978328923,4,1
E100911,Prof. David Niemeier,Key Account Manager,Sales,137.96479506798192,11,46.10897673900797,51613.89144200787,0.7578975055089376,3,2
E100912,Britt Gotthard,Data Scientist,IT,124.7709379279181,1,36.48374832139076,38475.74272097671,0.6866512647831648,12,2
E100913,Sibille Mende,System Administrator,IT,190.67554600537244,19,42.95429811721782,70024.70676907671,0.6025448784960379,4,5
E100914,Stjepan Klemt,Line Manager,IT,179.60161861280469,17,24.850757246299473,59806.71181239707,0.3675458942285282,14,3
E100915,Imre Ernst,Software Engineer,IT,149.93750619924072,5,31.98933009600176,36595.455854321524,0.7629543779242279,9,3
E100916,Rupert Kraus MBA.,Sales Representative,Sales,163.4349625809412,9,47.65449238432276,51409.966496270725,0.2585290191000181,10,5
E100917,Univ.Prof. Jasmina Liebelt,Recruiter,HR,176.69117737907308,19,45.11253278539574,73208.66426327298,0.3486589631642856,7,2
E100918,Janna Geisel B.Sc.,Data Scientist,IT,149.91320879765854,14,35.88145488955232,60758.40116127985,0.3955371108184482,8,1
E100919,Robin Wesack,Account Manager,Sales,161.2366338671165,4,48.113623174047106,47484.4437393604,0.645035864222183,14,2
E100920,Ing. Alexej Höfig B.A.,Line Manager,HR,158.69274622874084,19,41.38298116799911,76175.0358286571,0.3221403502772136,3,1
E100921,Christa Zahn,System Administrator,IT,118.96419234919038,2,34.957790360778404,36205.17917425381,0.6383727753325759,8,2
E100922,Käthe Weimer MBA.,HR Business Partner,HR,146.6370128247213,4,38.17172689396706,33807.09670259249,0.0784359985281974,14,1
E100923,Kazim Drewes,DevOps Engineer,IT,151.91938580193906,7,35.445823086884644,37450.062441341164,0.8991440968528414,10,4
E100924,Pauline Ring,System Administrator,IT,136.71500299160206,7,28.16224049181472,42063.091274926424,0.39680932394444884,5,3
E100925,Kerstin Wernecke,Line Manager,Sales,150.48597262374324,7,52.566858059021015,47766.067232080786,0.7325714076842406,13,3
E100926,Raimund Tschentscher,Key Account Manager,Sales,164.4023056800056,11,34.31975566707409,61133.235396559685,0.06906586790532748,3,4
E100927,Klara Harloff MBA.,Software Engineer,IT,165.34278233048227,7,31.676392857030887,46087.235172054,0.13629487505127919,13,4
E100928,Patrik Söding,IT Project Lead,IT,162.67314484006033,10,24.70651679486641,55843.613971156185,0.862424704761997,6,5
E100929,Ing. Tadeusz Beckmann MBA.,Sales Representative,Sales,124.06381154519865,13,13.640321324108733,54773.46256906099,0.2209668423206004,3,3
E100930,Geza Christoph,Sales Representative,Sales,172.3946701639867,7,47.01496868118987,47113.84562613775,0.6386881954224624,10,3
E100931,Sonia Drubin B.A.,HR Specialist,HR,153.13361180525717,9,47.93608687036212,52116.784147385864,0.7520997966940964,7,4
E100932,Ruben Walter B.Eng.,HR Business Partner,HR,126.70976837737648,6,51.930385845947086,32102.028620737357,0.2799285628147712,3,1
E100933,Dr. Louise Etzold,IT Project Lead,IT,185.3709319571714,16,38.509606838298176,59932.80598811745,0.8193639157713423,10,2
E100934,Rudolph Haering B.Sc.,Sales Representative,Sales,142.87726830851136,3,36.78007472706405,40748.50192138935,0.599016386613804,11,4
E100935,Katharine Holt,Account Manager,Sales,172.02234912589145,12,34.92276886696859,55372.34167818283,0.7266507609729088,12,3
E100936,Ing. Nikolai Hornich,Account Manager,Sales,138.35721857636887,3,35.83442370161797,30017.424759245336,0.39019885034322893,4,4
E100937,Leila Hethur,Recruiter,HR,152.31051286987656,4,51.197903507401875,25849.38812136322,0.26449767715215,11,5
E100938,Cengiz Weitzel,Sales Representative,Sales,145.09313224769232,3,39.73484751271042,34171.096273489966,0.6506419264565794,10,3
E100939,Frau Erica Sölzer,Data Scientist,IT,194.84139081341155,17,43.78070796001403,63642.0715355306,0.7570089999795709,9,4
E100940,Niko Eigenwillig-Hering,Business Development Manager,Sales,138.85844407842123,5,35.579931680395966,35580.38525085827,0.5693639284098804,5,3
E100941,Nurettin Jungfer-Hentschel,Software Engineer,IT,165.39538961415977,1,53.208479062207076,32715.424685139973,0.8772654731886909,4,5
E100942,Jaqueline Faust-Rust,Software Engineer,IT,172.77791485619494,10,20.95261120565261,52531.93373616447,0.7279859488290575,9,5
E100943,Lydia Liebelt,Recruiter,HR,141.36233516089266,13,27.79475825281954,59353.43585363116,0.8552481029092096,7,5
E100944,Inken Bruder-Schulz,Line Manager,Sales,140.8390650984327,4,43.79710524234558,26220.40537533839,0.9186955206806945,8,2
E100945,Hans-Wolfgang Pieper,Business Development Manager,Sales,172.90125124411472,5,57.506107512309356,33428.5745109594,0.7889321764797272,6,4
E100946,Martine Koch,Business Development Manager,Sales,148.80238022278184,9,37.74899800241229,46476.88675822632,0.647483572490828,4,2
E100947,Walburga Neuschäfer B.Eng.,Recruiter,HR,148.0938656266638,7,31.576291942726563,46860.865655187314,0.2274568295018725,11,2
E100948,Sylvester Wohlgemut,HR Business Partner,HR,178.62077219941136,13,50.006627051583436,58446.17006775018,0.9425335848537332,5,5
E100949,Paolo Mielcarek,Software Engineer,IT,126.34045939152533,2,43.236984420149,36359.34973938338,0.3239335723784455,14,1
E100950,Sigrid Bolnbach,IT Project Lead,IT,189.89204334033812,11,52.90213811994244,50082.91029015534,0.45518060860808485,9,5
E100951,Donata Lorch-Hahn,Line Manager,IT,158.29340045922734,15,27.096489152556583,58361.83281345019,0.3224840193120384,10,3
E100952,Ing. Friedlinde Hölzenbecher B.Eng.,Sales Lead,Sales,178.99761042733738,16,52.11668486010926,58358.3536578913,0.48368453357897057,4,4
E100953,Karl-Wilhelm Neureuther-Zirme,HR Manager,HR,98.59782486534984,0,24.515425432317283,33840.97064052924,0.28358515337456136,8,2
E100954,Sylvie Stoll,System Administrator,IT,163.37329334931107,9,37.11827853845133,43397.55606130211,0.6102669936943697,13,4
E100955,Anatolij Dippel,Sales Representative,Sales,155.15607871488058,9,44.127827528239266,52250.18197594785,0.46197643247193804,10,2
E100956,Albertine Ebert B.A.,Line Manager,IT,175.79236013177777,20,41.86013378199094,71039.26619068823,0.5706150546417433,9,4
E100957,Irene Ackermann MBA.,Sales Representative,Sales,150.0120481468042,1,50.60592335982367,31774.77760772423,0.6886427758932123,13,2
E100958,Moritz Eigenwillig B.Eng.,Sales Lead,Sales,152.8408167608036,8,21.733399829907764,42716.448001117664,0.12578666572356473,5,4
E100959,Ing. Bayram Sölzer,Software Engineer,IT,141.57973881674255,12,41.410074796990365,47222.29069417937,0.7403270738837971,3,1
E100960,Elfriede Carsten,Sales Representative,Sales,170.39379910558654,15,51.99642032783947,56761.73621810977,0.36169304390683876,8,1
E100961,Marianna Seip,Data Scientist,IT,176.16707188662514,17,40.59294227072097,62349.96565687557,0.40838558075013365,10,2
E100962,Herr Hans-Theo Schomber,Sales Representative,Sales,161.14859933087877,18,28.576603202332976,54154.878442093745,0.6154566776941471,8,3
E100963,Miroslawa Thies,Account Manager,Sales,175.74337079195348,11,50.07507394826653,51013.22422332668,0.29073210903250635,7,4
E100964,Dipl.-Ing. Matthias Conradi B.Sc.,Sales Lead,Sales,161.917316808719,7,33.516897298563045,48621.78684013003,0.5100251007386127,13,5
E100965,Eitel Müller,Sales Representative,Sales,164.94165748548915,16,31.756769879371216,64836.08952716936,0.6150368788544756,14,2
E100966,Celal Scheel,Software Engineer,IT,186.1720306389317,14,30.498642471164928,55518.970621292465,0.5889880667831773,10,4
E100967,Prof. Milos Martin B.Sc.,Sales Lead,Sales,140.26824173333927,9,38.01314887051038,48234.68149207614,0.3821216646279614,4,4
E100968,Nico Karz,DevOps Engineer,IT,186.84360886473127,14,41.83060220372871,55219.17715289,0.4301916487480804,14,3
E100969,Stefano Löchel,System Administrator,IT,156.59765722165324,14,27.308999452969204,58743.80366667848,0.13184289820483094,3,4
E100970,Ignaz Boucsein-Hein,IT Project Lead,IT,159.096538752784,6,29.36354123270056,49700.53911872016,0.26173798319722585,3,4
E100971,Anny Wagenknecht-Dobes,HR Manager,HR,149.5159255311659,12,33.05517124137782,58842.49401312438,0.20862331415952265,6,1
E100972,Gert Koch,IT Project Lead,IT,150.77788082777727,16,30.450113521133595,64603.971528463764,0.6851763868468026,8,1
E100973,Brigitte Kranz,Account Manager,Sales,153.50142879357108,8,40.3675822654943,43535.57543808141,0.3300596075975979,11,2
E100974,Marian Stey-Fechner,Business Development Manager,Sales,149.92942532610508,7,43.612215964008804,47749.691964724196,0.510031845975835,3,3
E100975,Josip Rose,Sales Representative,Sales,168.49064689042297,19,42.23873810266593,59565.61524313474,0.5590643352737706,14,1
E100976,Leo Seip,DevOps Engineer,IT,174.7403099103035,20,42.253318887478024,68738.23259004555,0.4133366407997802,3,3
E100977,Dipl.-Ing. Hanno Ullmann,Business Development Manager,Sales,172.42784584189076,17,56.709917152886106,66918.55709911975,0.2737147722650143,7,2
E100978,Lutz Weiß B.A.,Data Scientist,IT,162.10830029390866,12,44.23683599627155,57702.106070238755,0.43041047711955704,12,2
E100979,Prof. Marlen Margraf,System Administrator,IT,178.42199167641095,15,47.83964247889247,63349.4224510787,0.7889026577389331,7,3
E100980,Axel Ditschlerin B.A.,Key Account Manager,Sales,163.16393139218917,8,35.85384250223027,47474.15344604847,0.6979971727482129,7,5
E100981,Klaus-Werner Vollbrecht,Line Manager,IT,131.9399994791905,11,49.44006142661491,51021.375104580584,0.8148458310194197,12,1
E100982,Gina Lorch-Jopich,Line Manager,Sales,163.31735849953353,11,35.37647476206678,54689.87984913244,0.8651932696364675,8,4
E100983,Falk Hofmann-Seidel,Account Manager,Sales,156.6021148123498,5,44.1144832758859,35235.6947970685,0.4474500976645848,10,3
E100984,Falko Röhrdanz,DevOps Engineer,IT,171.8615940565292,18,26.286331318176174,61776.61368353375,0.4726025573921489,5,5
E100985,Pia Stumpf,IT Project Lead,IT,157.5127644165537,6,41.662341319881214,42308.67338230148,0.594092984069675,11,4
E100986,Sigurd Sorgatz,DevOps Engineer,IT,123.62668612465585,2,30.246197648306627,34865.98821354374,0.28616404768288894,3,3
E100987,Danielle Pohl,IT Project Lead,IT,186.30761491446327,15,49.36035654483908,50871.92410717677,0.5281957550679619,6,5
E100988,Peter-Michael Krein B.Eng.,Business Development Manager,Sales,185.1072652390757,17,48.75876461998784,66275.73190474759,0.5002241366373593,11,3
E100989,Renato Henck,People Operations Lead,HR,163.90693771668697,15,35.33372612440907,63863.64188959697,0.3597504136275874,10,4
E100990,Dipl.-Ing. Beatrice Hendriks MBA.,DevOps Engineer,IT,202.2936050145321,6,60.4957492862454,41613.573812668525,0.49280751645395365,12,4
E100991,Jose Aumann,Software Engineer,IT,155.97887512994578,3,37.14121703806525,47872.33141641996,0.5704067954015201,11,5
E100992,Valeri Junck,Account Manager,Sales,128.52178551611618,7,23.879810993274727,40585.32446842407,0.5617384827328769,3,4
E100993,Hans-Jürgen Roskoth-Linke,Software Engineer,IT,176.8714181866142,12,32.2088202963732,52194.56418306565,0.7009048027991852,11,5
E100994,Klara Stoll,Key Account Manager,Sales,145.58827693699754,12,29.558589776421492,52024.66546936395,0.2582536379746532,5,3
E100995,Dipl.-Ing. Witold Winkler,Account Manager,Sales,195.00358187731993,16,43.79602101786254,61619.06194354491,0.5816924600687615,13,3
E100996,Alban Schaaf,HR Specialist,HR,140.467763479743,16,27.646369733275478,60356.375935168544,0.6468584586543407,14,4
E100997,Ahmed Hesse,Sales Representative,Sales,146.62620936391806,4,34.60785984193755,30965.94727697564,0.6408450620181081,12,5
E100998,Alois Bonbach MBA.,HR Business Partner,HR,152.5738895148381,5,43.1455217053677,37267.25851881762,0.27575147956552987,11,5
E100999,Madeleine Trub,IT Project Lead,IT,180.6445796249688,18,41.38645894711803,65511.896521129616,0.7414697812703127,3,4
E101000,Dipl.-Ing. Mechtild Kühnert,Account Manager,Sales,156.74655114556046,12,39.87356187658221,60142.860410309986,0.3198264366051685,3,4
E101001,Marek Reising,Software Engineer,IT,180.76258465902782,13,41.26000519044067,67011.21636686457,0.6751802683910254,11,3
E101002,Fredi Carsten-Jessel,Recruiter,HR,143.266489008294,3,36.294999024923456,42677.36948925327,0.5400997789976076,13,3
E101003,Jens-Peter Haase,DevOps Engineer,IT,137.82218135127005,6,23.962479443336694,38123.10485163697,0.5546204384050025,8,3
E101004,Juergen Junken-Krein,People Operations Lead,HR,122.49324560387095,7,36.03161779255355,40520.95194686917,0.39842788009057706,6,2
E101005,Gero Thanel,IT Project Lead,IT,194.51950177813663,12,44.687497843152855,53203.35711245325,0.8101111984431973,9,5
E101006,Univ.Prof. Walli Henck,DevOps Engineer,IT,147.4425958010685,5,38.63065011390596,48922.79444426793,0.20785668884335134,7,3
E101007,Evangelos Christoph,HR Specialist,HR,149.11559876640538,5,43.91488373130501,39172.87973909053,0.7396748399390479,12,3
E101008,Frau Insa Schmidtke,Line Manager,Sales,194.3583776753368,20,34.132169704905145,63362.46254731285,0.1388637110276904,9,3
E101009,Gernot Stahr,Data Scientist,IT,124.47333355308784,2,49.94336079877929,31494.114315234823,0.7023805709650052,10,3
E101010,Herr Adrian Trommler,Business Development Manager,Sales,119.20865693063044,2,14.436821325286662,37785.280009097085,0.6112816266821156,10,2
E101011,Niko Atzler-Fröhlich,HR Specialist,HR,132.94755350918786,12,41.41440512923354,57449.70138448043,0.3771048899721606,3,3
E101012,Ing. Karola Plath B.Eng.,HR Business Partner,HR,160.16154403416124,1,53.48880347121278,30998.91666754172,0.10720049980044993,10,2
E101013,Ing. Carl Weiß,Sales Representative,Sales,189.20055371834889,15,54.97698516041463,63417.073367800156,0.22624711975431702,8,4
E101014,Nada Drubin,Data Scientist,IT,154.52432062603293,5,37.681738307575245,28634.13898726584,0.30474394799682825,6,5
E101015,Gundolf Lorch,Line Manager,HR,128.3513760011318,7,26.738018443571157,44519.146175163485,0.893335880396272,14,2
E101016,Karolin Bolnbach,Account Manager,Sales,154.23574223790186,7,53.66472842343359,48303.42710684315,0.5256375584160402,10,2
E101017,Michaela Rust,Software Engineer,IT,139.37953012530403,5,39.481348331944396,35835.68362422733,0.4340380638248833,5,4
E101018,Iwan Meyer,HR Specialist,HR,169.14703943980115,13,38.41030460730119,51818.30731751856,0.833156297310976,6,4
E101019,Ann Ortmann,Account Manager,Sales,129.7231352657767,2,31.071453591222692,24667.759236182625,0.7017779225877434,8,2
E101020,Ing. Damian Hermighausen,Software Engineer,IT,172.36100872009897,9,27.501125191417426,55949.47797405347,0.32863697332816993,13,1
E101021,Timm Ruppersberger,Sales Representative,Sales,145.40477961904537,2,45.63863168924354,30399.230114892165,0.3005467246231027,9,3
E101022,Ercan Weihmann,People Operations Lead,HR,164.94664204087056,11,46.698714547586604,53205.21638931056,0.4252052565981309,6,5
E101023,Anatol Aumann,HR Business Partner,HR,154.74153233494857,16,42.015440017994216,65019.58520741687,0.6406747435952299,6,2
E101024,Herr Hubertus Knappe MBA.,Recruiter,HR,128.22909397925918,4,32.35954218406157,45560.339745707264,0.16124676470077082,9,2
E101025,Dietrich Beier-Röhrdanz,Line Manager,IT,180.74786600126828,19,29.3500117489085,67230.51113007183,0.7927271294674471,8,5
E101026,Dr. Friedl Hering,HR Specialist,HR,134.8520409325388,8,25.67751344780107,43302.85103110791,0.6261398114174949,13,3
E101027,Univ.Prof. Friederike Hiller,Line Manager,HR,163.97248750380288,20,34.39454823922027,70865.33824285277,0.5167427739090749,10,3
E101028,Kay-Uwe Köhler,Account Manager,Sales,174.49121482101083,19,29.94146435251036,74420.40138271144,0.32959668179508295,3,3
E101029,Jan-Peter Steinberg,HR Manager,HR,130.31207101192123,6,22.906903047089546,41149.13734299608,0.5344495521767005,12,5
E101030,Dietrich Hauffer,Sales Lead,Sales,160.37204950885933,3,46.51345012353048,31225.65459207962,0.42380074361718195,13,4
E101031,Winfried Kühnert,System Administrator,IT,175.88787640837074,12,26.80936138515033,46296.21095842319,0.3692407107805745,9,5
E101032,Theo Mohaupt,Line Manager,Sales,184.16425012419865,12,49.83922681430734,47893.513076973875,0.1553331451895021,14,4
E101033,Paulina Jockel,Sales Representative,Sales,177.1251798207877,9,43.94071710113464,52321.95748703332,0.8326731877305874,9,4
E101034,Annie Röhrdanz,Line Manager,Sales,197.79318565951087,17,42.94341187618399,62396.877618465944,0.6740985038260998,13,2
E101035,Adriane Koch B.A.,DevOps Engineer,IT,210.81201456605504,16,56.653090460600914,58962.39545039645,0.5801902521398058,9,4
E101036,Kunigunde Ziegert,Account Manager,Sales,185.52334671599792,19,27.141973659354754,64420.16388408029,0.7609275154916912,9,4
E101037,Nancy Scholtz,DevOps Engineer,IT,193.66662310612054,19,48.73771996048796,68425.22930100092,0.5352349971176776,12,3
E101038,Dipl.-Ing. Hans-Erich Schäfer MBA.,Sales Lead,Sales,169.54873748270518,12,37.023574269785705,52802.72453117208,0.4727370178846828,12,3
E101039,Pasquale Ritter B.A.,Sales Representative,Sales,184.66618438881864,16,65.7107015662954,60634.339281403736,0.16465380423404236,10,2
E101040,Ada Lange-Barth,IT Project Lead,IT,160.51058128530047,3,36.19205568860791,42746.61963905369,0.35355350525317414,11,5
E101041,Prof. Hajo Schuster B.Sc.,Data Scientist,IT,131.9162223594819,0,34.57691663874382,37690.081409308164,0.635272884456316,11,2
E101042,Adelgunde Werner,Business Development Manager,Sales,135.05686427832362,0,44.25535774857266,21949.891635455017,0.7178906783033007,4,4
E101043,Siglinde Walter-Vogt,System Administrator,IT,185.95195771259569,14,37.9109146779136,59637.96365571479,0.248263322502326,9,4
E101044,Aynur Haering,Recruiter,HR,125.28262453620466,12,32.41537037700131,50115.68950689304,0.9822100938924074,9,2
